t 20 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 21 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 22 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 23 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 24 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 25 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 26 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 27 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 28 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 29 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 30 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 31 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 32 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 33 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 34 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 35 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 36 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 37 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 38 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 39 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 40 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 41 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 42 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 43 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 44 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 45 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 46 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 47 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 48 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 49 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 50 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 51 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 52 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 53 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 54 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 55 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 56 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 57 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 58 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 59 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 60 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 61 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 62 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 63 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 64 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 65 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 66 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 67 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 68 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 69 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 70 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 71 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 72 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 73 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 74 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 75 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 76 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 77 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 78 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 79 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 80 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 81 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 82 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 83 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 84 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 85 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 86 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 87 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 88 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 89 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 90 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 91 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 92 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 93 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 94 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 95 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 96 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 97 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 98 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 99 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 100 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 101 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 102 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 103 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 104 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 105 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 106 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
t 107 rx0 -36 ry0 -38 rt0 0 ix0 44 iy0 16 it0 259 rx1 -58 ry1 2 rt1 -61 ix1 16 iy1 -32 it1 30 rx2 22 ry2 0 rt2 45 ix2 -58 iy2 40 it2 -80 bx -30 by 8 f # 
